movie_id,title,tags
58574,Sherlock Holmes: A Game of Shadows,Adventure Action Crime Mystery detective inspector steampunk criminal mastermind
18823,Clash of the Titans,Adventure Fantasy Action hades mythology greek mythology zeus medusa mythological beast sea monster perseus kraken gods ancient greece based on greek myth 3d
861,Total Recall,Action Adventure Science Fiction oxygen falsely accused resistance mars double life telepathy mutant hologram space colony false identity secret agent dystopia cyberpunk false memory implanted memory
1911,The 13th Warrior,Adventure Fantasy Action witch cave arabian scandinavia bagdad viking iraq war mission
49040,The Bourne Legacy,Action Thriller assassin wolf maryland suicide by gunshot rooftop exploding house laptop tracking device fake id seoul south korea pharmaceutical lab government conspiracy roof chase manila philippines hunted false passport alberta canada lieutenant general
415,Batman & Robin,Action Crime Fantasy double life dc comics dual identity crime fighter fictional place gotham city superhero credit card super powers
8871,How the Grinch Stole Christmas,Family Comedy Fantasy holiday christmas party new love santa claus village kids and family
435,The Day After Tomorrow,Action Adventure Science Fiction Thriller saving the world library cataclysm climate change greenhouse effect tornado twister hurricane hail temperature drop ice age polar zone meteorology gulfstream barrier ice ice melting third world exodus evacuation climate government snow los angeles scientist doomsday antarctic disaster movie
955,Mission: Impossible II,Adventure Action Thriller terror spain cia helicopter secret identity skyscraper undercover island ex-lover secret mission dying and death secret agent computer duel lethal virus violence rescue team agent car research laboratory
2133,The Perfect Storm,Drama u.s. air force grocery jamaican meteorologist rescue boat marina city hall the flemish cap male camaraderie storm at sea
1979,Fantastic 4: Rise of the Silver Surfer,Adventure Fantasy Action Thriller fire helicopter surfboard mask satellite airplane transformation forest resurrection marvel comic sequel superhero based on comic book outer space wedding explosion scientist interrogation double cross fantastic four military earth in peril superhuman strength duringcreditsstinger invisibility silver surfer forcefield elasticity absorbing power
87827,Life of Pi,Adventure Drama Action ocean shipwreck hindu tiger faith zookeeper teenage boy cargo ship lifeboat injured animal
1250,Ghost Rider,Thriller Action Fantasy Horror mephisto religion and supernatural dying and death devil's son ghost world stunts flame based on comic book
324668,Jason Bourne,Action Thriller assassin amnesia flashback
9471,Charlie's Angels: Full Throttle,Action Adventure Comedy robbery secret identity secret agent
70981,Prometheus,Science Fiction Adventure Mystery android dystopia alien spin off creation emergency surgery aftercreditsstinger stasis archeological dig god complex cave drawing genetic mutation origins of life
10996,Stuart Little 2,Family Adventure Animation Comedy mouse falcon bird friendship family
68724,Elysium,Science Fiction Action Drama Thriller dystopia space station class conflict
2789,The Chronicles of Riddick,Action Science Fiction prison dystopia matter of life and death outer space intergalactic travel
97020,RoboCop,Action Science Fiction cyborg future dystopia police remake violence detroit
7459,Speed Racer,Action Family Science Fiction car race loss of brother chimp family duringcreditsstinger woman director
42888,How Do You Know,Comedy Drama Romance love triangle baseball athlete aftercreditsstinger
37834,Knight and Day,Action Comedy spy airport gas station garage pilot chase secret agent rope exploding building car chase police car boy genius duringcreditsstinger
75612,Oblivion,Action Science Fiction Adventure Mystery spacecraft dystopia space drone imax human vs alien
1895,Star Wars: Episode III - Revenge of the Sith,Science Fiction Adventure Action showdown death star vision cult figure hatred dream sequence expectant mother space opera chancel childbirth galactic war
1894,Star Wars: Episode II - Attack of the Clones,Adventure Action Science Fiction senate investigation army death star jedi cult figure wedding violence kendo laser gun space opera spaceport teenage rebellion good becoming evil alien race mechanical hand yoda
585,"Monsters, Inc.",Animation Comedy Family monster infant energy supply company rivalry hijinks best friend scream conveyor belt energy company friend
76170,The Wolverine,Action Science Fiction Adventure Fantasy japan samurai mutant world war i marvel comic superhero based on comic book superhuman duringcreditsstinger
1893,Star Wars: Episode I - The Phantom Menace,Adventure Action Science Fiction prophecy senate queen taskmaster galaxy apprentice taxes space opera
49519,The Croods,Adventure Animation Comedy Family Fantasy stone age daughter father prehistoric ancient world father daughter relationship family cavemen aftercreditsstinger duringcreditsstinger
2395,Asterix at the Olympic Games,Fantasy Adventure Comedy Family competition greece colosseum olympic games emperor magic horse roman wild boar governance galier
12100,Windtalkers,Drama Action History War japan world war ii radio transmission marine corps u.s. army code navajo pacific war
290595,The Huntsman: Winter's War,Action Adventure Drama witch magic fairy tale snow white huntsman
98566,Teenage Mutant Ninja Turtles,Science Fiction Action Adventure Fantasy Comedy martial arts terrorist hero mutation van turtle vigilante superhero based on comic book ninja new york city sewer reboot science experiment 3d
49047,Gravity,Science Fiction Thriller Drama space mission loss space astronaut trapped in space
9619,Dante's Peak,Action Adventure Thriller helicopter small town mayor evacuation motel lava volcano cabin lovers natural disaster partnership volcanologist rescue explosion scientist seismograph volcanic eruption rowboat catastrophe acid county fair abandoned mine volcanic ash
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,Fantasy Action Adventure Comedy brother brother relationship turtle sequel based on comic book ninja rat
166424,Fantastic Four,Action Adventure Science Fiction teleportation transformation telekinesis portal marvel comic superhero based on comic book superhero team fantastic four body horror invisible woman
1593,Night at the Museum,Action Adventure Comedy Family Fantasy museum skeleton night shift chaos genghis khan maya civilization natural history theodore roosevelt dinosaur based on children's book magical object security guard duringcreditsstinger inanimate objects coming to life
254128,San Andreas,Action Drama Thriller california earthquake catastrophe disaster film 3d san andreas san andreas california rescue operation
714,Tomorrow Never Dies,Adventure Action Thriller london england england spy china news broadcast intelligence television missile manipulation of the media secret intelligence service special car tv station media tycoon navy motorcycle secret service hamburg germany
2024,The Patriot,Drama History War Action rebel southern usa loss of son martial arts general loss of family passion insurgence french daughter south carolina british based on true story gore mission
163,Ocean's Twelve,Thriller Crime sequel fabergé egg dutch eastindian company second part golden egg goon
787,Mr. & Mrs. Smith,Action Comedy Drama Thriller bomb assassin secret identity secret assault rifle gun married couple hitman decoy marriage crisis marriage job dysfunctional marriage gunfight bullet wound
262500,Insurgent,Adventure Science Fiction Thriller based on novel revolution dystopia sequel dystopic future young adult 3d divergent
2567,The Aviator,Drama ladykiller pilot biography womanizer aviation phobia u.s. congress flying boat test flight
